congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,501,22145.0,1,
117,House,501,22146.0,1,
117,House,501,22147.0,1,
117,House,501,22148.0,1,
117,House,501,22149.0,1,
117,House,501,22150.0,1,
117,House,501,22151.0,1,
117,House,501,22152.0,1,
117,House,501,22153.0,1,
117,House,501,22154.0,1,
117,House,501,22155.0,1,
117,House,501,22156.0,1,
117,House,501,22157.0,1,
117,House,501,22158.0,1,
117,House,501,22159.0,1,
117,House,501,22160.0,1,
117,House,501,22161.0,1,
117,House,501,22162.0,1,
117,House,501,22163.0,1,
117,House,501,29106.0,9,
117,House,501,29109.0,1,
117,House,501,29312.0,1,
117,House,501,29317.0,1,
117,House,501,29323.0,1,
117,House,501,29339.0,1,
117,House,501,29346.0,1,
117,House,501,29368.0,1,
117,House,501,29377.0,1,
117,House,501,29378.0,1,
117,House,501,29379.0,1,
117,House,501,29393.0,1,
117,House,501,29504.0,1,
117,House,501,29550.0,1,
117,House,501,29561.0,1,
117,House,501,29571.0,1,
117,House,501,29573.0,1,
117,House,501,29588.0,1,
117,House,501,29701.0,1,
117,House,501,29707.0,1,
117,House,501,29710.0,1,
117,House,501,29717.0,1,
117,House,501,29729.0,1,
117,House,501,29741.0,1,
117,House,501,29759.0,1,
117,House,501,29760.0,1,
117,House,501,29762.0,1,
117,House,501,29768.0,1,
117,House,501,29769.0,1,
117,House,501,29776.0,1,
117,House,501,29778.0,1,
117,House,501,29901.0,1,
117,House,501,29903.0,1,
117,House,501,29908.0,1,
117,House,501,29910.0,1,
117,House,501,29911.0,1,
117,House,501,31101.0,1,
117,House,501,31102.0,1,
117,House,501,31103.0,1,
117,House,501,39301.0,1,
117,House,501,39305.0,1,
117,House,501,39307.0,1,
117,House,501,91980.0,1,
117,House,502,14066.0,1,
117,House,502,14854.0,1,
117,House,502,14863.0,1,
117,House,502,14873.0,1,
117,House,502,15019.0,1,
117,House,502,15029.0,1,
117,House,502,15410.0,1,
117,House,502,15433.0,1,
117,House,502,15438.0,1,
117,House,502,15446.0,1,
117,House,502,15454.0,1,
117,House,502,15616.0,1,
117,House,502,20104.0,1,
117,House,502,20107.0,1,
117,House,502,20119.0,1,
117,House,502,20122.0,1,
117,House,502,20124.0,1,
117,House,502,20136.0,1,
117,House,502,20138.0,1,
117,House,502,20145.0,1,
117,House,502,20301.0,1,
117,House,502,20305.0,1,
117,House,502,20310.0,1,
117,House,502,20316.0,1,
117,House,502,20321.0,1,
117,House,502,20322.0,1,
117,House,502,20329.0,1,
117,House,502,20340.0,1,
117,House,502,20342.0,1,
117,House,502,20343.0,1,
117,House,502,20344.0,1,
117,House,502,20355.0,1,
117,House,502,20356.0,1,
117,House,502,20501.0,1,
117,House,502,20504.0,1,
117,House,502,20517.0,1,
117,House,502,20518.0,1,
117,House,502,20519.0,1,
117,House,502,20521.0,1,
117,House,502,20522.0,1,
117,House,502,20527.0,1,
117,House,502,20529.0,1,
117,House,502,20530.0,1,
117,House,502,20533.0,1,
117,House,502,20535.0,1,
117,House,502,20537.0,1,
117,House,502,20538.0,1,
117,House,502,20542.0,1,
117,House,502,20702.0,1,
117,House,502,20703.0,1,
117,House,502,20704.0,1,
117,House,502,20705.0,1,
117,House,502,20706.0,1,
117,House,502,20708.0,1,
117,House,502,20709.0,1,
117,House,502,20712.0,1,
117,House,502,20723.0,1,
117,House,502,20724.0,1,
117,House,502,20725.0,1,
117,House,502,20729.0,1,
117,House,502,20733.0,1,
117,House,502,20738.0,1,
117,House,502,20748.0,1,
117,House,502,20749.0,1,
117,House,502,20750.0,1,
117,House,502,20755.0,1,
117,House,502,20756.0,1,
117,House,502,20757.0,1,
117,House,502,20758.0,1,
117,House,502,20759.0,1,
117,House,502,20762.0,1,
117,House,502,20902.0,1,
117,House,502,20903.0,1,
117,House,502,20907.0,1,
117,House,502,20909.0,1,
117,House,502,20916.0,9,
117,House,502,20920.0,1,
117,House,502,20926.0,1,
117,House,502,20927.0,1,
117,House,502,20934.0,1,
117,House,502,20944.0,1,
117,House,502,20946.0,1,
117,House,502,20952.0,1,
117,House,502,20954.0,1,
117,House,502,20955.0,1,
117,House,502,20958.0,1,
117,House,502,20959.0,1,
117,House,502,21101.0,1,
117,House,502,21102.0,1,
117,House,502,21103.0,1,
117,House,502,21105.0,1,
117,House,502,21106.0,1,
117,House,502,21108.0,1,
117,House,502,21110.0,1,
117,House,502,21116.0,1,
117,House,502,21118.0,1,
117,House,502,21123.0,1,
117,House,502,21128.0,1,
117,House,502,21132.0,1,
117,House,502,21139.0,1,
117,House,502,21140.0,1,
117,House,502,21142.0,1,
117,House,502,21148.0,1,
117,House,502,21149.0,1,
117,House,502,21150.0,1,
117,House,502,21162.0,1,
117,House,502,21165.0,1,
117,House,502,21167.0,1,
117,House,502,21172.0,1,
117,House,502,21174.0,1,
117,House,502,21178.0,1,
117,House,502,21179.0,1,
117,House,502,21187.0,1,
117,House,502,21188.0,1,
117,House,502,21191.0,1,
117,House,502,21193.0,1,
117,House,502,21196.0,1,
117,House,502,21198.0,1,
117,House,502,21302.0,1,
117,House,502,21303.0,1,
117,House,502,21304.0,1,
117,House,502,21306.0,1,
117,House,502,21307.0,1,
117,House,502,21308.0,1,
117,House,502,21309.0,1,
117,House,502,21311.0,1,
117,House,502,21312.0,1,
117,House,502,21313.0,1,
117,House,502,21314.0,1,
117,House,502,21315.0,1,
117,House,502,21321.0,1,
117,House,502,21326.0,1,
117,House,502,21328.0,1,
117,House,502,21329.0,1,
117,House,502,21330.0,1,
117,House,502,21333.0,1,
117,House,502,21337.0,1,
117,House,502,21339.0,1,
117,House,502,21340.0,1,
117,House,502,21342.0,1,
117,House,502,21343.0,1,
117,House,502,21344.0,1,
117,House,502,21346.0,1,
117,House,502,21351.0,1,
117,House,502,21352.0,1,
117,House,502,21353.0,1,
117,House,502,21355.0,1,
117,House,502,21356.0,1,
117,House,502,21358.0,1,
117,House,502,21359.0,1,
117,House,502,21360.0,1,
117,House,502,21362.0,1,
117,House,502,21364.0,1,
117,House,502,21365.0,1,
117,House,502,21366.0,1,
117,House,502,21367.0,1,
117,House,502,21368.0,1,
117,House,502,21370.0,1,
117,House,502,21371.0,1,
117,House,502,21372.0,1,
117,House,502,21373.0,1,
117,House,502,21375.0,1,
117,House,502,21500.0,1,
117,House,502,21502.0,1,
117,House,502,21503.0,1,
117,House,502,21504.0,1,
117,House,502,21506.0,1,
117,House,502,21507.0,1,
117,House,502,21508.0,1,
117,House,502,21510.0,1,
117,House,502,21513.0,1,
117,House,502,21514.0,1,
117,House,502,21515.0,1,
117,House,502,21516.0,1,
117,House,502,21519.0,9,
117,House,502,21523.0,1,
117,House,502,21525.0,1,
117,House,502,21526.0,1,
117,House,502,21529.0,1,
117,House,502,21530.0,1,
117,House,502,21531.0,1,
117,House,502,21536.0,1,
117,House,502,21538.0,1,
117,House,502,21539.0,1,
117,House,502,21540.0,1,
117,House,502,21541.0,1,
117,House,502,21542.0,1,
117,House,502,21544.0,1,
117,House,502,21545.0,1,
117,House,502,21548.0,1,
117,House,502,21551.0,1,
117,House,502,21554.0,1,
117,House,502,21556.0,1,
117,House,502,21557.0,1,
117,House,502,21559.0,1,
117,House,502,21561.0,1,
117,House,502,21562.0,1,
117,House,502,21563.0,1,
117,House,502,21564.0,1,
117,House,502,21565.0,1,
117,House,502,21566.0,1,
117,House,502,21700.0,1,
117,House,502,21701.0,1,
117,House,502,21702.0,1,
117,House,502,21703.0,1,
117,House,502,21704.0,1,
117,House,502,21705.0,1,
117,House,502,21706.0,1,
117,House,502,21707.0,1,
117,House,502,21708.0,1,
117,House,502,21709.0,1,
117,House,502,21710.0,1,
117,House,502,21711.0,1,
117,House,502,21712.0,1,
117,House,502,21713.0,1,
117,House,502,21714.0,1,
117,House,502,21715.0,1,
117,House,502,21717.0,1,
117,House,502,21718.0,1,
117,House,502,21719.0,1,
117,House,502,21720.0,1,
117,House,502,21722.0,1,
117,House,502,21723.0,1,
117,House,502,21724.0,1,
117,House,502,21725.0,1,
117,House,502,21726.0,1,
117,House,502,21727.0,1,
117,House,502,21728.0,1,
117,House,502,21730.0,1,
117,House,502,21731.0,1,
117,House,502,21732.0,1,
117,House,502,21735.0,1,
117,House,502,21736.0,1,
117,House,502,21738.0,1,
117,House,502,21739.0,1,
117,House,502,21740.0,1,
117,House,502,21741.0,1,
117,House,502,21744.0,1,
117,House,502,21745.0,1,
117,House,502,21746.0,1,
117,House,502,21747.0,1,
117,House,502,21749.0,1,
117,House,502,21750.0,1,
117,House,502,21753.0,1,
117,House,502,21754.0,1,
117,House,502,21755.0,1,
117,House,502,21756.0,1,
117,House,502,21757.0,1,
117,House,502,21758.0,1,
117,House,502,21759.0,1,
117,House,502,21760.0,1,
117,House,502,21761.0,1,
117,House,502,21762.0,1,
117,House,502,21763.0,1,
117,House,502,21900.0,1,
117,House,502,21901.0,1,
117,House,502,21902.0,1,
117,House,502,21903.0,1,
117,House,502,21905.0,1,
117,House,502,21906.0,1,
117,House,502,21908.0,1,
117,House,502,21910.0,1,
117,House,502,21911.0,1,
117,House,502,21912.0,1,
117,House,502,21914.0,1,
117,House,502,21915.0,1,
117,House,502,21916.0,1,
117,House,502,21917.0,1,
117,House,502,21919.0,1,
117,House,502,21920.0,1,
117,House,502,21921.0,1,
117,House,502,21922.0,1,
117,House,502,21923.0,1,
117,House,502,21924.0,1,
117,House,502,21925.0,1,
117,House,502,21926.0,1,
117,House,502,21927.0,1,
117,House,502,21930.0,1,
117,House,502,21931.0,1,
117,House,502,21934.0,1,
117,House,502,21935.0,1,
117,House,502,21936.0,1,
117,House,502,21937.0,1,
117,House,502,21938.0,1,
117,House,502,21939.0,1,
117,House,502,21940.0,1,
117,House,502,21941.0,1,
117,House,502,21942.0,1,
117,House,502,21944.0,1,
117,House,502,21945.0,1,
117,House,502,21946.0,1,
117,House,502,21948.0,1,
117,House,502,21949.0,1,
117,House,502,21950.0,1,
117,House,502,21951.0,1,
117,House,502,21952.0,1,
117,House,502,21953.0,1,
117,House,502,21954.0,1,
117,House,502,21955.0,1,
117,House,502,21956.0,1,
117,House,502,21959.0,1,
117,House,502,21961.0,1,
117,House,502,21962.0,1,
117,House,502,21964.0,1,
117,House,502,21965.0,1,
117,House,502,21966.0,1,
117,House,502,21968.0,1,
117,House,502,21969.0,9,
117,House,502,21970.0,1,
117,House,502,21971.0,1,
117,House,502,21972.0,1,
117,House,502,21973.0,9,
117,House,502,21974.0,1,
117,House,502,21975.0,1,
117,House,502,21977.0,1,
117,House,502,21978.0,1,
117,House,502,21979.0,1,
117,House,502,21981.0,1,
117,House,502,21983.0,1,
117,House,502,21985.0,1,
117,House,502,21986.0,1,
117,House,502,21987.0,1,
117,House,502,21988.0,1,
117,House,502,21989.0,9,
117,House,502,21990.0,1,
117,House,502,22100.0,1,
117,House,502,22101.0,1,
117,House,502,22102.0,1,
117,House,502,22103.0,1,
117,House,502,22104.0,1,
117,House,502,22105.0,1,
117,House,502,22106.0,1,
117,House,502,22107.0,1,
117,House,502,22108.0,1,
117,House,502,22109.0,1,
117,House,502,22110.0,1,
117,House,502,22111.0,1,
117,House,502,22112.0,1,
117,House,502,22113.0,1,
117,House,502,22114.0,1,
117,House,502,22115.0,1,
117,House,502,22116.0,1,
117,House,502,22117.0,1,
117,House,502,22118.0,1,
117,House,502,22119.0,1,
117,House,502,22120.0,1,
117,House,502,22121.0,1,
117,House,502,22122.0,1,
117,House,502,22123.0,1,
117,House,502,22124.0,1,
117,House,502,22125.0,1,
117,House,502,22126.0,1,
117,House,502,22127.0,1,
117,House,502,22128.0,1,
117,House,502,22129.0,1,
117,House,502,22130.0,1,
117,House,502,22131.0,1,
117,House,502,22132.0,1,
117,House,502,22133.0,1,
117,House,502,22134.0,1,
117,House,502,22135.0,1,
117,House,502,22136.0,1,
117,House,502,22137.0,1,
117,House,502,22138.0,1,
117,House,502,22139.0,1,
117,House,502,22140.0,1,
117,House,502,22141.0,1,
117,House,502,22142.0,1,
117,House,502,22143.0,1,
117,House,502,22144.0,1,
117,House,502,22145.0,1,
117,House,502,22146.0,1,
117,House,502,22147.0,1,
117,House,502,22148.0,1,
117,House,502,22149.0,1,
117,House,502,22150.0,1,
117,House,502,22151.0,1,
117,House,502,22152.0,1,
117,House,502,22153.0,1,
117,House,502,22154.0,1,
117,House,502,22155.0,1,
117,House,502,22156.0,1,
117,House,502,22157.0,1,
117,House,502,22158.0,1,
117,House,502,22159.0,1,
117,House,502,22160.0,1,
117,House,502,22161.0,1,
117,House,502,22162.0,1,
117,House,502,22163.0,1,
117,House,502,29106.0,1,
117,House,502,29109.0,1,
117,House,502,29312.0,1,
117,House,502,29317.0,1,
117,House,502,29323.0,1,
117,House,502,29339.0,1,
117,House,502,29346.0,1,
117,House,502,29368.0,1,
117,House,502,29377.0,1,
117,House,502,29378.0,1,
117,House,502,29379.0,1,
117,House,502,29393.0,1,
117,House,502,29504.0,1,
117,House,502,29550.0,1,
117,House,502,29561.0,1,
117,House,502,29571.0,1,
117,House,502,29573.0,1,
117,House,502,29588.0,1,
117,House,502,29701.0,1,
117,House,502,29707.0,1,
117,House,502,29710.0,1,
117,House,502,29717.0,1,
117,House,502,29729.0,1,
117,House,502,29741.0,1,
117,House,502,29759.0,1,
117,House,502,29760.0,9,
117,House,502,29762.0,1,
117,House,502,29768.0,1,
117,House,502,29769.0,1,
117,House,502,29776.0,1,
117,House,502,29778.0,1,
117,House,502,29901.0,1,
117,House,502,29903.0,1,
117,House,502,29908.0,1,
117,House,502,29910.0,9,
117,House,502,29911.0,1,
117,House,502,31101.0,1,
117,House,502,31102.0,1,
117,House,502,31103.0,1,
117,House,502,39301.0,1,
117,House,502,39305.0,1,
117,House,502,39307.0,1,
117,House,502,91980.0,1,
117,House,503,14066.0,1,98.8
117,House,503,14854.0,1,95.9
117,House,503,14863.0,1,99.9
117,House,503,14873.0,1,100.0
117,House,503,15019.0,1,100.0
117,House,503,15029.0,1,100.0
117,House,503,15410.0,1,100.0
117,House,503,15433.0,1,100.0
117,House,503,15438.0,1,100.0
117,House,503,15446.0,1,99.0
117,House,503,15454.0,1,100.0
117,House,503,15616.0,1,100.0
117,House,503,20104.0,1,100.0
117,House,503,20107.0,6,22.1
117,House,503,20119.0,1,100.0
117,House,503,20122.0,1,100.0
117,House,503,20124.0,6,21.2
117,House,503,20136.0,1,100.0
117,House,503,20138.0,6,44.3
117,House,503,20145.0,1,100.0
117,House,503,20301.0,6,15.1
117,House,503,20305.0,1,100.0
117,House,503,20310.0,1,100.0
117,House,503,20316.0,1,98.3
117,House,503,20321.0,1,100.0
117,House,503,20322.0,1,100.0
117,House,503,20329.0,1,100.0
117,House,503,20340.0,1,100.0
117,House,503,20342.0,1,98.3
117,House,503,20343.0,1,100.0
117,House,503,20344.0,1,92.5
117,House,503,20355.0,6,35.4
117,House,503,20356.0,6,57.3
117,House,503,20501.0,1,100.0
117,House,503,20504.0,1,100.0
117,House,503,20517.0,1,100.0
117,House,503,20518.0,1,98.6
117,House,503,20519.0,1,100.0
117,House,503,20521.0,1,27.3
117,House,503,20522.0,1,57.9
117,House,503,20527.0,6,43.8
117,House,503,20529.0,1,100.0
117,House,503,20530.0,1,86.2
117,House,503,20533.0,1,100.0
117,House,503,20535.0,1,84.1
117,House,503,20537.0,1,100.0
117,House,503,20538.0,1,100.0
117,House,503,20542.0,1,100.0
117,House,503,20702.0,1,100.0
117,House,503,20703.0,6,25.8
117,House,503,20704.0,6,85.6
117,House,503,20705.0,1,100.0
117,House,503,20706.0,1,100.0
117,House,503,20708.0,1,100.0
117,House,503,20709.0,1,96.5
117,House,503,20712.0,1,100.0
117,House,503,20723.0,1,100.0
117,House,503,20724.0,1,100.0
117,House,503,20725.0,1,65.3
117,House,503,20729.0,6,44.3
117,House,503,20733.0,1,100.0
117,House,503,20738.0,6,72.9
117,House,503,20748.0,1,100.0
117,House,503,20749.0,1,100.0
117,House,503,20750.0,1,100.0
117,House,503,20755.0,1,54.1
117,House,503,20756.0,1,84.4
117,House,503,20757.0,1,100.0
117,House,503,20758.0,1,89.9
117,House,503,20759.0,1,46.5
117,House,503,20762.0,1,100.0
117,House,503,20902.0,1,100.0
117,House,503,20903.0,6,52.9
117,House,503,20907.0,1,100.0
117,House,503,20909.0,1,80.0
117,House,503,20916.0,1,78.8
117,House,503,20920.0,1,100.0
117,House,503,20926.0,1,74.3
117,House,503,20927.0,1,100.0
117,House,503,20934.0,1,100.0
117,House,503,20944.0,1,100.0
117,House,503,20946.0,1,92.8
117,House,503,20952.0,1,100.0
117,House,503,20954.0,1,100.0
117,House,503,20955.0,1,100.0
117,House,503,20958.0,1,100.0
117,House,503,20959.0,1,100.0
117,House,503,21101.0,1,98.8
117,House,503,21102.0,1,100.0
117,House,503,21103.0,6,52.5
117,House,503,21105.0,6,29.6
117,House,503,21106.0,1,67.9
117,House,503,21108.0,6,19.8
117,House,503,21110.0,1,100.0
117,House,503,21116.0,6,28.7
117,House,503,21118.0,1,100.0
117,House,503,21123.0,1,39.5
117,House,503,21128.0,9,98.6
117,House,503,21132.0,6,15.6
117,House,503,21139.0,6,52.9
117,House,503,21140.0,1,100.0
117,House,503,21142.0,1,62.2
117,House,503,21148.0,1,34.2
117,House,503,21149.0,6,32.6
117,House,503,21150.0,6,54.4
117,House,503,21162.0,1,78.5
117,House,503,21165.0,1,62.2
117,House,503,21167.0,1,84.6
117,House,503,21172.0,1,100.0
117,House,503,21174.0,1,26.0
117,House,503,21178.0,1,71.2
117,House,503,21179.0,1,54.2
117,House,503,21187.0,1,97.9
117,House,503,21188.0,1,97.5
117,House,503,21191.0,1,83.6
117,House,503,21193.0,6,45.3
117,House,503,21196.0,1,89.5
117,House,503,21198.0,1,100.0
117,House,503,21302.0,6,38.2
117,House,503,21303.0,1,100.0
117,House,503,21304.0,1,100.0
117,House,503,21306.0,1,100.0
117,House,503,21307.0,1,97.2
117,House,503,21308.0,1,100.0
117,House,503,21309.0,1,100.0
117,House,503,21311.0,1,100.0
117,House,503,21312.0,1,100.0
117,House,503,21313.0,1,100.0
117,House,503,21314.0,1,100.0
117,House,503,21315.0,1,100.0
117,House,503,21321.0,1,100.0
117,House,503,21326.0,1,100.0
117,House,503,21328.0,1,98.3
117,House,503,21329.0,1,100.0
117,House,503,21330.0,1,74.5
117,House,503,21333.0,1,60.6
117,House,503,21337.0,1,85.7
117,House,503,21339.0,1,100.0
117,House,503,21340.0,1,100.0
117,House,503,21342.0,1,100.0
117,House,503,21343.0,1,100.0
117,House,503,21344.0,1,100.0
117,House,503,21346.0,1,54.7
117,House,503,21351.0,1,47.9
117,House,503,21352.0,1,100.0
117,House,503,21353.0,1,98.4
117,House,503,21355.0,6,51.5
117,House,503,21356.0,6,49.7
117,House,503,21358.0,1,100.0
117,House,503,21359.0,6,30.9
117,House,503,21360.0,6,84.5
117,House,503,21362.0,1,100.0
117,House,503,21364.0,6,57.3
117,House,503,21365.0,1,100.0
117,House,503,21366.0,1,100.0
117,House,503,21367.0,1,64.9
117,House,503,21368.0,1,100.0
117,House,503,21370.0,1,100.0
117,House,503,21371.0,1,100.0
117,House,503,21372.0,1,100.0
117,House,503,21373.0,6,62.3
117,House,503,21375.0,1,100.0
117,House,503,21500.0,6,80.6
117,House,503,21502.0,1,100.0
117,House,503,21503.0,6,23.6
117,House,503,21504.0,1,100.0
117,House,503,21506.0,1,100.0
117,House,503,21507.0,1,100.0
117,House,503,21508.0,1,100.0
117,House,503,21510.0,1,54.8
117,House,503,21513.0,1,34.6
117,House,503,21514.0,6,84.4
117,House,503,21515.0,6,77.2
117,House,503,21516.0,6,90.2
117,House,503,21519.0,9,93.0
117,House,503,21523.0,1,87.6
117,House,503,21525.0,1,100.0
117,House,503,21526.0,1,78.8
117,House,503,21529.0,1,100.0
117,House,503,21530.0,1,100.0
117,House,503,21531.0,1,83.9
117,House,503,21536.0,1,100.0
117,House,503,21538.0,1,100.0
117,House,503,21539.0,1,94.4
117,House,503,21540.0,1,100.0
117,House,503,21541.0,1,98.8
117,House,503,21542.0,1,99.8
117,House,503,21544.0,6,64.0
117,House,503,21545.0,1,100.0
117,House,503,21548.0,1,100.0
117,House,503,21551.0,6,86.7
117,House,503,21554.0,1,100.0
117,House,503,21556.0,6,5.4
117,House,503,21557.0,1,67.7
117,House,503,21559.0,1,57.7
117,House,503,21561.0,1,17.8
117,House,503,21562.0,1,72.9
117,House,503,21563.0,6,55.8
117,House,503,21564.0,1,51.3
117,House,503,21565.0,6,48.8
117,House,503,21566.0,1,100.0
117,House,503,21700.0,6,66.9
117,House,503,21701.0,1,98.0
117,House,503,21702.0,1,31.0
117,House,503,21703.0,1,100.0
117,House,503,21704.0,1,85.3
117,House,503,21705.0,1,27.4
117,House,503,21706.0,1,100.0
117,House,503,21707.0,1,100.0
117,House,503,21708.0,6,59.9
117,House,503,21709.0,1,100.0
117,House,503,21710.0,1,50.9
117,House,503,21711.0,1,100.0
117,House,503,21712.0,1,100.0
117,House,503,21713.0,1,100.0
117,House,503,21714.0,1,51.2
117,House,503,21715.0,1,100.0
117,House,503,21717.0,6,67.3
117,House,503,21718.0,1,99.9
117,House,503,21719.0,1,76.9
117,House,503,21720.0,1,86.0
117,House,503,21722.0,1,100.0
117,House,503,21723.0,1,100.0
117,House,503,21724.0,1,56.9
117,House,503,21725.0,1,94.1
117,House,503,21726.0,1,99.9
117,House,503,21727.0,6,46.2
117,House,503,21728.0,1,100.0
117,House,503,21730.0,1,100.0
117,House,503,21731.0,6,60.8
117,House,503,21732.0,1,100.0
117,House,503,21735.0,1,90.9
117,House,503,21736.0,1,100.0
117,House,503,21738.0,1,100.0
117,House,503,21739.0,1,100.0
117,House,503,21740.0,1,100.0
117,House,503,21741.0,1,100.0
117,House,503,21744.0,1,85.9
117,House,503,21745.0,1,78.9
117,House,503,21746.0,1,100.0
117,House,503,21747.0,1,100.0
117,House,503,21749.0,1,81.7
117,House,503,21750.0,6,74.9
117,House,503,21753.0,6,85.1
117,House,503,21754.0,1,100.0
117,House,503,21755.0,9,80.7
117,House,503,21756.0,1,100.0
117,House,503,21757.0,1,46.6
117,House,503,21758.0,6,57.6
117,House,503,21759.0,1,74.4
117,House,503,21760.0,6,73.0
117,House,503,21761.0,1,100.0
117,House,503,21762.0,1,100.0
117,House,503,21763.0,1,100.0
117,House,503,21900.0,1,100.0
117,House,503,21901.0,1,82.7
117,House,503,21902.0,1,100.0
117,House,503,21903.0,1,66.0
117,House,503,21905.0,1,52.0
117,House,503,21906.0,1,100.0
117,House,503,21908.0,6,72.7
117,House,503,21910.0,1,100.0
117,House,503,21911.0,1,77.1
117,House,503,21912.0,1,100.0
117,House,503,21914.0,1,100.0
117,House,503,21915.0,1,100.0
117,House,503,21916.0,1,100.0
117,House,503,21917.0,1,100.0
117,House,503,21919.0,1,100.0
117,House,503,21920.0,6,62.4
117,House,503,21921.0,1,100.0
117,House,503,21922.0,1,99.8
117,House,503,21923.0,1,100.0
117,House,503,21924.0,1,98.7
117,House,503,21925.0,6,81.6
117,House,503,21926.0,1,25.0
117,House,503,21927.0,1,58.7
117,House,503,21930.0,1,100.0
117,House,503,21931.0,1,100.0
117,House,503,21934.0,1,100.0
117,House,503,21935.0,1,75.7
117,House,503,21936.0,1,52.7
117,House,503,21937.0,1,100.0
117,House,503,21938.0,1,100.0
117,House,503,21939.0,1,100.0
117,House,503,21940.0,1,100.0
117,House,503,21941.0,1,100.0
117,House,503,21942.0,1,100.0
117,House,503,21944.0,1,100.0
117,House,503,21945.0,1,65.2
117,House,503,21946.0,1,60.0
117,House,503,21948.0,1,100.0
117,House,503,21949.0,1,100.0
117,House,503,21950.0,1,100.0
117,House,503,21951.0,1,100.0
117,House,503,21952.0,6,39.8
117,House,503,21953.0,1,100.0
117,House,503,21954.0,1,100.0
117,House,503,21955.0,1,100.0
117,House,503,21956.0,1,83.9
117,House,503,21959.0,1,20.7
117,House,503,21961.0,6,68.4
117,House,503,21962.0,1,100.0
117,House,503,21964.0,1,100.0
117,House,503,21965.0,1,100.0
117,House,503,21966.0,1,100.0
117,House,503,21968.0,1,100.0
117,House,503,21969.0,1,95.1
117,House,503,21970.0,1,88.4
117,House,503,21971.0,6,59.7
117,House,503,21972.0,1,100.0
117,House,503,21973.0,9,63.3
117,House,503,21974.0,6,58.0
117,House,503,21975.0,1,100.0
117,House,503,21977.0,1,100.0
117,House,503,21978.0,1,100.0
117,House,503,21979.0,1,100.0
117,House,503,21981.0,1,87.6
117,House,503,21983.0,1,100.0
117,House,503,21985.0,1,64.9
117,House,503,21986.0,1,39.4
117,House,503,21987.0,1,71.0
117,House,503,21988.0,1,94.9
117,House,503,21989.0,6,51.4
117,House,503,21990.0,1,98.1
117,House,503,22100.0,1,100.0
117,House,503,22101.0,6,34.6
117,House,503,22102.0,1,80.0
117,House,503,22103.0,1,38.7
117,House,503,22104.0,1,100.0
117,House,503,22105.0,1,100.0
117,House,503,22106.0,1,100.0
117,House,503,22107.0,6,39.0
117,House,503,22108.0,6,56.0
117,House,503,22109.0,6,29.0
117,House,503,22110.0,6,90.8
117,House,503,22111.0,6,52.0
117,House,503,22112.0,1,12.3
117,House,503,22113.0,1,73.5
117,House,503,22114.0,1,65.2
117,House,503,22115.0,6,59.9
117,House,503,22116.0,6,73.9
117,House,503,22117.0,1,98.9
117,House,503,22118.0,1,96.2
117,House,503,22119.0,1,94.1
117,House,503,22120.0,1,31.6
117,House,503,22121.0,6,68.4
117,House,503,22122.0,6,68.9
117,House,503,22123.0,6,99.7
117,House,503,22124.0,1,90.8
117,House,503,22125.0,6,95.2
117,House,503,22126.0,1,100.0
117,House,503,22127.0,1,100.0
117,House,503,22128.0,1,100.0
117,House,503,22129.0,1,97.9
117,House,503,22130.0,6,43.5
117,House,503,22131.0,1,100.0
117,House,503,22132.0,1,98.4
117,House,503,22133.0,1,97.6
117,House,503,22134.0,6,60.8
117,House,503,22135.0,1,100.0
117,House,503,22136.0,6,50.4
117,House,503,22137.0,1,99.0
117,House,503,22138.0,6,87.1
117,House,503,22139.0,1,95.1
117,House,503,22140.0,6,52.7
117,House,503,22141.0,1,89.2
117,House,503,22142.0,1,100.0
117,House,503,22143.0,6,43.0
117,House,503,22144.0,1,100.0
117,House,503,22145.0,1,95.5
117,House,503,22146.0,1,78.0
117,House,503,22147.0,6,85.2
117,House,503,22148.0,6,56.5
117,House,503,22149.0,1,100.0
117,House,503,22150.0,1,98.6
117,House,503,22151.0,1,85.9
117,House,503,22152.0,1,89.8
117,House,503,22153.0,1,100.0
117,House,503,22154.0,1,100.0
117,House,503,22155.0,6,56.1
117,House,503,22156.0,1,100.0
117,House,503,22157.0,1,76.0
117,House,503,22158.0,1,100.0
117,House,503,22159.0,1,100.0
117,House,503,22160.0,1,24.7
117,House,503,22161.0,1,100.0
117,House,503,22162.0,1,91.2
117,House,503,22163.0,1,100.0
117,House,503,29106.0,1,100.0
117,House,503,29109.0,1,100.0
117,House,503,29312.0,1,100.0
117,House,503,29317.0,1,100.0
117,House,503,29323.0,1,93.6
117,House,503,29339.0,1,100.0
117,House,503,29346.0,1,100.0
117,House,503,29368.0,1,100.0
117,House,503,29377.0,1,100.0
117,House,503,29378.0,1,100.0
117,House,503,29379.0,1,100.0
117,House,503,29393.0,1,85.5
117,House,503,29504.0,1,100.0
117,House,503,29550.0,1,69.4
117,House,503,29561.0,1,100.0
117,House,503,29571.0,1,100.0
117,House,503,29573.0,1,100.0
117,House,503,29588.0,1,100.0
117,House,503,29701.0,6,25.5
117,House,503,29707.0,1,100.0
117,House,503,29710.0,1,100.0
117,House,503,29717.0,1,100.0
117,House,503,29729.0,1,100.0
117,House,503,29741.0,1,100.0
117,House,503,29759.0,6,61.9
117,House,503,29760.0,9,53.6
